altitude_km,temperature_k,pression_pa,pression_hpa,co2_ppm,pression_partielle_co2_pa,concentration_co2_molecules_m3
4.929999999999999716e+01,2.706499999999999773e+02,8.702981678164779566e+01,8.702981678164779522e-01,4.200000000000000000e+02,3.655252304829206822e-02,9.781963669892816896e+18
4.939999999999999858e+01,2.706499999999999773e+02,8.595482396762767507e+01,8.595482396762768040e-01,4.200000000000000000e+02,3.610102606640362005e-02,9.661136796517644288e+18
4.950000000000000000e+01,2.706499999999999773e+02,8.489314241180753129e+01,8.489314241180753173e-01,4.200000000000000000e+02,3.565511981295915733e-02,9.541806079849768960e+18
4.960000000000000142e+01,2.706499999999999773e+02,8.384460687819702684e+01,8.384460687819702551e-01,4.200000000000000000e+02,3.521473488884274694e-02,9.423952947720316928e+18
4.970000000000000284e+01,2.706499999999999773e+02,8.280905418697182085e+01,8.280905418697181997e-01,4.200000000000000000e+02,3.477980275852816244e-02,9.307559059069032448e+18
4.979999999999999716e+01,2.706499999999999773e+02,8.178632318882405627e+01,8.178632318882406160e-01,4.200000000000000000e+02,3.435025573930609866e-02,9.192606301061339136e+18
4.989999999999999858e+01,2.706499999999999773e+02,8.077625473963388458e+01,8.077625473963387925e-01,4.200000000000000000e+02,3.392602699064622973e-02,9.079076786241463296e+18
5.000000000000000000e+01,2.706499999999999773e+02,7.977869167545775042e+01,7.977869167545774687e-01,4.200000000000000000e+02,3.350705050369225113e-02,8.966952849721172992e+18
5.010000000000000142e+01,2.706499999999999773e+02,7.879347878782918713e+01,7.879347878782918535e-01,4.200000000000000000e+02,3.309326109088825407e-02,8.856217046403647488e+18
5.020000000000000284e+01,2.706499999999999773e+02,7.782046279936842836e+01,7.782046279936842836e-01,4.200000000000000000e+02,3.268459437573473930e-02,8.746852148242044928e+18
5.029999999999999716e+01,2.706499999999999773e+02,7.685949233969735417e+01,7.685949233969735506e-01,4.200000000000000000e+02,3.228098678267288246e-02,8.638841141532387328e+18
5.039999999999999858e+01,2.706499999999999773e+02,7.591041792165506763e+01,7.591041792165507118e-01,4.200000000000000000e+02,3.188237552709512895e-02,8.532167224240264192e+18
5.050000000000000000e+01,2.706499999999999773e+02,7.497309191781127424e+01,7.497309191781127424e-01,4.200000000000000000e+02,3.148869860548073052e-02,8.426813803360957440e+18
5.060000000000000142e+01,2.706499999999999773e+02,7.404736853727308699e+01,7.404736853727308388e-01,4.200000000000000000e+02,3.109989478565469354e-02,8.322764492312603648e+18
5.070000000000000284e+01,2.706499999999999773e+02,7.313310380278153389e+01,7.313310380278152945e-01,4.200000000000000000e+02,3.071590359716824120e-02,8.220003108361874432e+18
5.079999999999999716e+01,2.706499999999999773e+02,7.223015552809501116e+01,7.223015552809500806e-01,4.200000000000000000e+02,3.033666532179990147e-02,8.118513670081929216e+18
5.089999999999999858e+01,2.706499999999999773e+02,7.133838329565502079e+01,7.133838329565501679e-01,4.200000000000000000e+02,2.996212098417510780e-02,8.018280394842095616e+18
5.100000000000000000e+01,2.706499999999999773e+02,7.045764843453108028e+01,7.045764843453108384e-01,4.200000000000000000e+02,2.959221234250304991e-02,7.919287696328920064e+18
5.110000000000000142e+01,2.706499999999999773e+02,6.958781399864136574e+01,6.958781399864136796e-01,4.200000000000000000e+02,2.922688187942937277e-02,7.821520182098222080e+18
5.120000000000000284e+01,2.706499999999999773e+02,6.872874474524604693e+01,6.872874474524605093e-01,4.200000000000000000e+02,2.886607279300333617e-02,7.724962651157779456e+18
5.129999999999999716e+01,2.706499999999999773e+02,6.788030711370861070e+01,6.788030711370861559e-01,4.200000000000000000e+02,2.850972898775761336e-02,7.629600091580161024e+18
5.139999999999999858e+01,2.706499999999999773e+02,6.704236920452338211e+01,6.704236920452337767e-01,4.200000000000000000e+02,2.815779506589981968e-02,7.535417678145455104e+18
5.150000000000000000e+01,2.704088626314825206e+02,6.621447991321346649e+01,6.621447991321346427e-01,4.200000000000000000e+02,2.781008156354965177e-02,7.449001443712450560e+18
5.160000000000000142e+01,2.701333492843573367e+02,6.539601748327054054e+01,6.539601748327054098e-01,4.200000000000000000e+02,2.746632734297362391e-02,7.364429444053797888e+18
5.170000000000000284e+01,2.698578445356501447e+02,6.458687725283240866e+01,6.458687725283240866e-01,4.200000000000000000e+02,2.712648844618961025e-02,7.280735394501121024e+18
5.179999999999999716e+01,2.695823483849584932e+02,6.378696208669874324e+01,6.378696208669873968e-01,4.200000000000000000e+02,2.679052407641346889e-02,7.197911033760662528e+18
5.189999999999999858e+01,2.693068608318798169e+02,6.299617576771175465e+01,6.299617576771175953e-01,4.200000000000000000e+02,2.645839382243893312e-02,7.115948170267054080e+18
5.200000000000000000e+01,2.690313818760116646e+02,6.221442298896661782e+01,6.221442298896662226e-01,4.200000000000000000e+02,2.613005765536597844e-02,7.034838681662155776e+18
5.210000000000000142e+01,2.687559115169516417e+02,6.144160934608042623e+01,6.144160934608042801e-01,4.200000000000000000e+02,2.580547592535377757e-02,6.954574514277287936e+18
5.220000000000000284e+01,2.684804497542972967e+02,6.067764132951862166e+01,6.067764132951861678e-01,4.200000000000000000e+02,2.548460935839782018e-02,6.875147682618778624e+18
5.229999999999999716e+01,2.682049965876462920e+02,5.992242631698079691e+01,5.992242631698079247e-01,4.200000000000000000e+02,2.516741905313193278e-02,6.796550268857003008e+18
5.239999999999999858e+01,2.679295520165961761e+02,5.917587256584187116e+01,5.917587256584186939e-01,4.200000000000000000e+02,2.485386647765358212e-02,6.718774422318566400e+18
5.250000000000000000e+01,2.676541160407447251e+02,5.843788920565290823e+01,5.843788920565290423e-01,4.200000000000000000e+02,2.454391346637422103e-02,6.641812358982057984e+18
5.260000000000000142e+01,2.673786886596895442e+02,5.770838623069574425e+01,5.770838623069574069e-01,4.200000000000000000e+02,2.423752221689220998e-02,6.565656360976806912e+18
5.270000000000000284e+01,2.671032698730284096e+02,5.698727449259688171e+01,5.698727449259688438e-01,4.200000000000000000e+02,2.393465528689068741e-02,6.490298776085241856e+18
5.279999999999999716e+01,2.668278596803589835e+02,5.627446569299456769e+01,5.627446569299456858e-01,4.200000000000000000e+02,2.363527559105771739e-02,6.415732017248204800e+18
5.289999999999999858e+01,2.665524580812790987e+02,5.556987237626371723e+01,5.556987237626371812e-01,4.200000000000000000e+02,2.333934639803075806e-02,6.341948562073754624e+18
5.300000000000000000e+01,2.662770650753865311e+02,5.487340792229484521e+01,5.487340792229484787e-01,4.200000000000000000e+02,2.304683132736383422e-02,6.268940952349089792e+18
5.310000000000000142e+01,2.660016806622790568e+02,5.418498653932783782e+01,5.418498653932783959e-01,4.200000000000000000e+02,2.275769434651769146e-02,6.196701793555643392e+18
5.320000000000000284e+01,2.657263048415545086e+02,5.350452325684088350e+01,5.350452325684088573e-01,4.200000000000000000e+02,2.247189976787316787e-02,6.125223754387473408e+18
5.329999999999999716e+01,2.654509376128108329e+02,5.283193391849328435e+01,5.283193391849327902e-01,4.200000000000000000e+02,2.218941224576717608e-02,6.054499566272787456e+18
5.339999999999999858e+01,2.651755789756458626e+02,5.216713517512126685e+01,5.216713517512127085e-01,4.200000000000000000e+02,2.191019677355093148e-02,5.984522022898540544e+18
5.350000000000000000e+01,2.649002289296574872e+02,5.151004447778822737e+01,5.151004447778823048e-01,4.200000000000000000e+02,2.163421868067105444e-02,5.915283979738276864e+18
5.360000000000000142e+01,2.646248874744437103e+02,5.086058007088799116e+01,5.086058007088799515e-01,4.200000000000000000e+02,2.136144362977295333e-02,5.846778353583106048e+18
5.370000000000000284e+01,2.643495546096024782e+02,5.021866098529969946e+01,5.021866098529970124e-01,4.200000000000000000e+02,2.109183761382587077e-02,5.778998122075643904e+18
5.379999999999999716e+01,2.640742303347317375e+02,4.958420703159610810e+01,4.958420703159610587e-01,4.200000000000000000e+02,2.082536695327036336e-02,5.711936323247167488e+18
5.389999999999999858e+01,2.637989146494295483e+02,4.895713879330389062e+01,4.895713879330388929e-01,4.200000000000000000e+02,2.056199829318763189e-02,5.645586055057836032e+18
5.400000000000000000e+01,2.635236075532939140e+02,4.833737762021453221e+01,4.833737762021453332e-01,4.200000000000000000e+02,2.030169860049010205e-02,5.579940474939840512e+18
5.410000000000000142e+01,2.632483090459229516e+02,4.772484562174807365e+01,4.772484562174807432e-01,4.200000000000000000e+02,2.004443516113418866e-02,5.514992799343768576e+18
5.420000000000000284e+01,2.629730191269147213e+02,4.711946566036616701e+01,4.711946566036616657e-01,4.200000000000000000e+02,1.979017557735378990e-02,5.450736303287788544e+18
5.429999999999999716e+01,2.626977377958673401e+02,4.652116134503719280e+01,4.652116134503719302e-01,4.200000000000000000e+02,1.953888776491561827e-02,5.387164319910000640e+18
5.439999999999999858e+01,2.624224650523789251e+02,4.592985702475079535e+01,4.592985702475079757e-01,4.200000000000000000e+02,1.929053995039533079e-02,5.324270240023681024e+18
5.450000000000000000e+01,2.621472008960476501e+02,4.534547778208258961e+01,4.534547778208258828e-01,4.200000000000000000e+02,1.904510066847468763e-02,5.262047511675493376e+18
5.460000000000000142e+01,2.618719453264717458e+02,4.476794942680876233e+01,4.476794942680876188e-01,4.200000000000000000e+02,1.880253875925968002e-02,5.200489639706703872e+18
5.470000000000000284e+01,2.615966983432493862e+02,4.419719848956927422e+01,4.419719848956927266e-01,4.200000000000000000e+02,1.856282336561909316e-02,5.139590185317243904e+18
5.479999999999999716e+01,2.613214599459788587e+02,4.363315221558089263e+01,4.363315221558089485e-01,4.200000000000000000e+02,1.832592393054397265e-02,5.079342765632779264e+18
5.489999999999999858e+01,2.610462301342583942e+02,4.307573855839780919e+01,4.307573855839780808e-01,4.200000000000000000e+02,1.809181019452707831e-02,5.019741053274580992e+18
5.500000000000000000e+01,2.607710089076862801e+02,4.252488617372154067e+01,4.252488617372154334e-01,4.200000000000000000e+02,1.786045219296304720e-02,4.960778775932360704e+18
5.510000000000000142e+01,2.604957962658608039e+02,4.198052441325818052e+01,4.198052441325818007e-01,4.200000000000000000e+02,1.763182025356843305e-02,4.902449715939935232e+18
5.520000000000000284e+01,2.602205922083803671e+02,4.144258331862369005e+01,4.144258331862368805e-01,4.200000000000000000e+02,1.740588499382194829e-02,4.844747709853762560e+18
5.529999999999999716e+01,2.599453967348433139e+02,4.091099361529586531e+01,4.091099361529586531e-01,4.200000000000000000e+02,1.718261731842426338e-02,4.787666648034242560e+18
5.539999999999999858e+01,2.596702098448480456e+02,4.038568670661381788e+01,4.038568670661381588e-01,4.200000000000000000e+02,1.696198841677780053e-02,4.731200474229899264e+18
5.550000000000000000e+01,2.593950315379929634e+02,3.986659466782419514e+01,3.986659466782419559e-01,4.200000000000000000e+02,1.674396976048616106e-02,4.675343185164371968e+18
5.560000000000000142e+01,2.591198618138764687e+02,3.935365024017336566e+01,3.935365024017336566e-01,4.200000000000000000e+02,1.652853310087281161e-02,4.620088830126128128e+18
5.570000000000000284e+01,2.588447006720971331e+02,3.884678682504618052e+01,3.884678682504618119e-01,4.200000000000000000e+02,1.631565046651939355e-02,4.565431510561027072e+18
5.579999999999999716e+01,2.585695481122533579e+02,3.834593847814942791e+01,3.834593847814942724e-01,4.200000000000000000e+02,1.610529416082275705e-02,4.511365379667505664e+18
5.589999999999999858e+01,2.582944041339436581e+02,3.785103990374214789e+01,3.785103990374214522e-01,4.200000000000000000e+02,1.589743675957170158e-02,4.457884641994663936e+18
5.600000000000000000e+01,2.580192687367666053e+02,3.736202644891009328e+01,3.736202644891009061e-01,4.200000000000000000e+02,1.569205110854223623e-02,4.404983553042964480e+18
5.610000000000000142e+01,2.577441419203207715e+02,3.687883409788494760e+01,3.687883409788494937e-01,4.200000000000000000e+02,1.548911032111167582e-02,4.352656418867634688e+18
5.620000000000000284e+01,2.574690236842047852e+02,3.640139946640872637e+01,3.640139946640872370e-01,4.200000000000000000e+02,1.528858777589166447e-02,4.300897595684828672e+18
5.629999999999999716e+01,2.571939140280171614e+02,3.592965979614130134e+01,3.592965979614130001e-01,4.200000000000000000e+02,1.509045711437934610e-02,4.249701489480345600e+18
5.639999999999999858e+01,2.569188129513566423e+02,3.546355294911340650e+01,3.546355294911340827e-01,4.200000000000000000e+02,1.489469223862762912e-02,4.199062555621187072e+18
5.650000000000000000e+01,2.566437204538217998e+02,3.500301740222122504e+01,3.500301740222122593e-01,4.200000000000000000e+02,1.470126730893291274e-02,4.148975298469531648e+18
5.660000000000000142e+01,2.563686365350113761e+02,3.454799224176614558e+01,3.454799224176614558e-01,4.200000000000000000e+02,1.451015674154177912e-02,4.099434270999538176e+18
5.670000000000000284e+01,2.560935611945241135e+02,3.409841715803641193e+01,3.409841715803640927e-01,4.200000000000000000e+02,1.432133520637529113e-02,4.050434074416654336e+18
5.679999999999999716e+01,2.558184944319587260e+02,3.365423243993147651e+01,3.365423243993147517e-01,4.200000000000000000e+02,1.413477762477121855e-02,4.001969357779510272e+18
5.689999999999999858e+01,2.555434362469139842e+02,3.321537896962932734e+01,3.321537896962932779e-01,4.200000000000000000e+02,1.395045916724431574e-02,3.954034817624458240e+18
5.700000000000000000e+01,2.552683866389886873e+02,3.278179821729556664e+01,3.278179821729556576e-01,4.200000000000000000e+02,1.376835525126413745e-02,3.906625197592647680e+18
5.710000000000000142e+01,2.549933456077816345e+02,3.235343223583421235e+01,3.235343223583421191e-01,4.200000000000000000e+02,1.358844153905036829e-02,3.859735288059627520e+18
5.720000000000000284e+01,2.547183131528916533e+02,3.193022365568031873e+01,3.193022365568031762e-01,4.200000000000000000e+02,1.341069393538573198e-02,3.813359925767533056e+18
5.729999999999999716e+01,2.544432892739176566e+02,3.151211567963381199e+01,3.151211567963381199e-01,4.200000000000000000e+02,1.323508858544619922e-02,3.767493993459776512e+18
5.739999999999999858e+01,2.541682739704584719e+02,3.109905207773380198e+01,3.109905207773380198e-01,4.200000000000000000e+02,1.306160187264819583e-02,3.722132419518198784e+18
5.750000000000000000e+01,2.538932672421130974e+02,3.069097718217432558e+01,3.069097718217432824e-01,4.200000000000000000e+02,1.289021041651321545e-02,3.677270177602793984e+18
5.760000000000000142e+01,2.536182690884804174e+02,3.028783588225989476e+01,3.028783588225989476e-01,4.200000000000000000e+02,1.272089107054915486e-02,3.632902286293853696e+18
5.770000000000000284e+01,2.533432795091594301e+02,2.988957361940139279e+01,2.988957361940139390e-01,4.200000000000000000e+02,1.255362092014858377e-02,3.589023808736587776e+18
5.779999999999999716e+01,2.530682985037491051e+02,2.949613638215186384e+01,2.949613638215186628e-01,4.200000000000000000e+02,1.238837728050378242e-02,3.545629852288211456e+18
5.789999999999999858e+01,2.527933260718484405e+02,2.910747070128163827e+01,2.910747070128164027e-01,4.200000000000000000e+02,1.222513769453828676e-02,3.502715568167435776e+18
5.800000000000000000e+01,2.525183622130565482e+02,2.872352364489312748e+01,2.872352364489312859e-01,4.200000000000000000e+02,1.206387993085511305e-02,3.460276151106423296e+18
5.810000000000000142e+01,2.522434069269724262e+02,2.834424281357410891e+01,2.834424281357411091e-01,4.200000000000000000e+02,1.190458198170112405e-02,3.418306839005088256e+18
5.820000000000000284e+01,2.519684602131951863e+02,2.796957633559019740e+01,2.796957633559019607e-01,4.200000000000000000e+02,1.174722206094788203e-02,3.376802912587845120e+18
5.829999999999999716e+01,2.516935220713239403e+02,2.759947286211560424e+01,2.759947286211560380e-01,4.200000000000000000e+02,1.159177860208855312e-02,3.335759695062706688e+18
5.839999999999999858e+01,2.514185925009578852e+02,2.723388156250209136e+01,2.723388156250209358e-01,4.200000000000000000e+02,1.143823025625087704e-02,3.295172551782748672e+18
5.850000000000000000e+01,2.511436715016961045e+02,2.687275211958576193e+01,2.687275211958576326e-01,4.200000000000000000e+02,1.128655589022601984e-02,3.255036889909912064e+18
5.860000000000000142e+01,2.508687590731378236e+02,2.651603472503191838e+01,2.651603472503191727e-01,4.200000000000000000e+02,1.113673458451340526e-02,3.215348158081186816e+18
5.870000000000000284e+01,2.505938552148822680e+02,2.616368007471681878e+01,2.616368007471681634e-01,4.200000000000000000e+02,1.098874563138106317e-02,3.176101846077060096e+18
5.879999999999999716e+01,2.503189599265286915e+02,2.581563936414683269e+01,2.581563936414683069e-01,4.200000000000000000e+02,1.084256853294166857e-02,3.137293484492297728e+18
5.889999999999999858e+01,2.500440732076763197e+02,2.547186428391451685e+01,2.547186428391451929e-01,4.200000000000000000e+02,1.069818299924409598e-02,3.098918644409031680e+18
5.900000000000000000e+01,2.497691950579244633e+02,2.513230701519122690e+01,2.513230701519122423e-01,4.200000000000000000e+02,1.055556894638031394e-02,3.060972937072110080e+18
5.910000000000000142e+01,2.494943254768724614e+02,2.479692022525606987e+01,2.479692022525606943e-01,4.200000000000000000e+02,1.041470649460754863e-02,3.023452013566714880e+18
5.920000000000000284e+01,2.492194644641196533e+02,2.446565706306104460e+01,2.446565706306104426e-01,4.200000000000000000e+02,1.027557596648563838e-02,2.986351564498246656e+18
5.929999999999999716e+01,2.489446120192653780e+02,2.413847115483200412e+01,2.413847115483200301e-01,4.200000000000000000e+02,1.013815788502944043e-02,2.949667319674435072e+18
5.939999999999999858e+01,2.486697681419090316e+02,2.381531659970518788e+01,2.381531659970518855e-01,4.200000000000000000e+02,1.000243297187617883e-02,2.913395047789685760e+18
5.950000000000000000e+01,2.483949328316500385e+02,2.349614796539923844e+01,2.349614796539923889e-01,4.200000000000000000e+02,9.868382145467679764e-03,2.877530556111641600e+18
5.960000000000000142e+01,2.481201060880878515e+02,2.318092028392207737e+01,2.318092028392207682e-01,4.200000000000000000e+02,9.735986519247272208e-03,2.842069690169926656e+18
5.970000000000000284e+01,2.478452879108219236e+02,2.286958904731285713e+01,2.286958904731285769e-01,4.200000000000000000e+02,9.605227399871399049e-03,2.807008333447101440e+18
5.979999999999999716e+01,2.475704782994517359e+02,2.256211020341841689e+01,2.256211020341841733e-01,4.200000000000000000e+02,9.476086285435733961e-03,2.772342407071774720e+18
5.989999999999999858e+01,2.472956772535768266e+02,2.225844015170416412e+01,2.225844015170416468e-01,4.200000000000000000e+02,9.348544863715748526e-03,2.738067869513891328e+18
6.000000000000000000e+01,2.470208847727967338e+02,2.195853573909892020e+01,2.195853573909891943e-01,4.200000000000000000e+02,9.222585010421545729e-03,2.704180716282141184e+18
6.010000000000000142e+01,2.467461008567110241e+02,2.166235425587383290e+01,2.166235425587383356e-01,4.200000000000000000e+02,9.098188787467008376e-03,2.670676979623535616e+18
6.020000000000000284e+01,2.464713255049192639e+02,2.136985343155484429e+01,2.136985343155484440e-01,4.200000000000000000e+02,8.975338441253033483e-03,2.637552728225090560e+18
6.029999999999999716e+01,2.461965587170211052e+02,2.108099143086856131e+01,2.108099143086856198e-01,4.200000000000000000e+02,8.854016400964795364e-03,2.604804066917618688e+18
6.039999999999999858e+01,2.459218004926161711e+02,2.079572684972107410e+01,2.079572684972107455e-01,4.200000000000000000e+02,8.734205276882850075e-03,2.572427136381599232e+18
6.050000000000000000e+01,2.456470508313041421e+02,2.051401871121020903e+01,2.051401871121020792e-01,4.200000000000000000e+02,8.615887858708287661e-03,2.540418112855189504e+18
6.060000000000000142e+01,2.453723097326846982e+02,2.023582646166990884e+01,2.023582646166990906e-01,4.200000000000000000e+02,8.499047113901361458e-03,2.508773207844237824e+18
6.070000000000000284e+01,2.450975771963575482e+02,1.996110996674731908e+01,1.996110996674732019e-01,4.200000000000000000e+02,8.383666186033873757e-03,2.477488667834396160e+18
6.079999999999999716e+01,2.448228532219224292e+02,1.968982950751220073e+01,1.968982950751220207e-01,4.200000000000000000e+02,8.269728393155123536e-03,2.446560774005279232e+18
6.089999999999999858e+01,2.445481378089791349e+02,1.942194577659810761e+01,1.942194577659810684e-01,4.200000000000000000e+02,8.157217226171204622e-03,2.415985841946641408e+18
6.100000000000000000e+01,2.442734309571274309e+02,1.915741987437543514e+01,1.915741987437543647e-01,4.200000000000000000e+02,8.046116347237682043e-03,2.385760221376581632e+18
6.110000000000000142e+01,2.439987326659671396e+02,1.889621330515596043e+01,1.889621330515595943e-01,4.200000000000000000e+02,7.936409588165502585e-03,2.355880295861757952e+18
6.120000000000000284e+01,2.437240429350981117e+02,1.863828797342879184e+01,1.863828797342879096e-01,4.200000000000000000e+02,7.828080948840092715e-03,2.326342482539607040e+18
6.129999999999999716e+01,2.434493617641201979e+02,1.838360618012719172e+01,1.838360618012719050e-01,4.200000000000000000e+02,7.721114595653420093e-03,2.297143231842529024e+18
6.139999999999999858e+01,2.431746891526333059e+02,1.813213061892653499e+01,1.813213061892653410e-01,4.200000000000000000e+02,7.615494859949144442e-03,2.268279027224076032e+18
6.150000000000000000e+01,2.429000251002373147e+02,1.788382437257255120e+01,1.788382437257255153e-01,4.200000000000000000e+02,7.511206236480470928e-03,2.239746384887058176e+18
6.160000000000000142e+01,2.426253696065322174e+02,1.763865090924042534e+01,1.763865090924042478e-01,4.200000000000000000e+02,7.408233381880978408e-03,2.211541853513656832e+18
6.170000000000000284e+01,2.423507226711179499e+02,1.739657407892354612e+01,1.739657407892354624e-01,4.200000000000000000e+02,7.306561113147889107e-03,2.183662013997404160e+18
6.179999999999999716e+01,2.420760842935945334e+02,1.715755810985278274e+01,1.715755810985278296e-01,4.200000000000000000e+02,7.206174406138168322e-03,2.156103479177158912e+18
6.189999999999999858e+01,2.418014544735619324e+02,1.692156760494497547e+01,1.692156760494497592e-01,4.200000000000000000e+02,7.107058394076889475e-03,2.128862893572926464e+18
6.200000000000000000e+01,2.415268332106202251e+02,1.668856753828156769e+01,1.668856753828156791e-01,4.200000000000000000e+02,7.009198366078257456e-03,2.101936933123656704e+18
6.210000000000000142e+01,2.412522205043694328e+02,1.645852325161597207e+01,1.645852325161597240e-01,4.200000000000000000e+02,6.912579765678707362e-03,2.075322304926856448e+18
6.220000000000000284e+01,2.409776163544096903e+02,1.623140045091045991e+01,1.623140045091046035e-01,4.200000000000000000e+02,6.817188189382392648e-03,2.049015746980131584e+18
6.229999999999999716e+01,2.407030207603411327e+02,1.600716520290183809e+01,1.600716520290183797e-01,4.200000000000000000e+02,6.723009385218771221e-03,2.023014027924583168e+18
6.239999999999999858e+01,2.404284337217638381e+02,1.578578393169560812e+01,1.578578393169560723e-01,4.200000000000000000e+02,6.630029251312155071e-03,1.997313946790031360e+18
6.250000000000000000e+01,2.401538552382779983e+02,1.556722341538900878e+01,1.556722341538900878e-01,4.200000000000000000e+02,6.538233834463383007e-03,1.971912332742132224e+18
6.260000000000000142e+01,2.398792853094838051e+02,1.535145078272205588e+01,1.535145078272205643e-01,4.200000000000000000e+02,6.447609328743262626e-03,1.946806044831294976e+18
6.270000000000000284e+01,2.396047239349814788e+02,1.513843350975662183e+01,1.513843350975662139e-01,4.200000000000000000e+02,6.358142074097780649e-03,1.921991971743413504e+18
6.279999999999999716e+01,2.393301711143712680e+02,1.492813941658356214e+01,1.492813941658356347e-01,4.200000000000000000e+02,6.269818554965095499e-03,1.897467031552433664e+18
6.289999999999999858e+01,2.390556268472533930e+02,1.472053666405739136e+01,1.472053666405739036e-01,4.200000000000000000e+02,6.182625398904103946e-03,1.873228171474704384e+18
6.300000000000000000e+01,2.387810911332281876e+02,1.451559375055843226e+01,1.451559375055843093e-01,4.200000000000000000e+02,6.096549375234541074e-03,1.849272367625117184e+18
6.310000000000000142e+01,2.385065639718959574e+02,1.431327950878220001e+01,1.431327950878220068e-01,4.200000000000000000e+02,6.011577393688523341e-03,1.825596624775020544e+18
6.320000000000000284e+01,2.382320453628570363e+02,1.411356310255590607e+01,1.411356310255590663e-01,4.200000000000000000e+02,5.927696503073480103e-03,1.802197976111909376e+18
6.329999999999999716e+01,2.379575353057117866e+02,1.391641402368173885e+01,1.391641402368173908e-01,4.200000000000000000e+02,5.844893889946329614e-03,1.779073483000854272e+18
6.339999999999999858e+01,2.376830338000605991e+02,1.372180208880683949e+01,1.372180208880683927e-01,4.200000000000000000e+02,5.763156877298871751e-03,1.756220234747684352e+18
6.350000000000000000e+01,2.374085408455038930e+02,1.352969743631981103e+01,1.352969743631980970e-01,4.200000000000000000e+02,5.682472923254320261e-03,1.733635348363907840e+18
6.360000000000000142e+01,2.371340564416420875e+02,1.334007052327333653e+01,1.334007052327333687e-01,4.200000000000000000e+02,5.602829619774801068e-03,1.711315968333334784e+18
6.370000000000000284e+01,2.368595805880756586e+02,1.315289212233303573e+01,1.315289212233303473e-01,4.200000000000000000e+02,5.524214691379874739e-03,1.689259266380433920e+18
6.379999999999999716e+01,2.365851132844051392e+02,1.296813331875209840e+01,1.296813331875209807e-01,4.200000000000000000e+02,5.446615993875881037e-03,1.667462441240374272e+18
6.389999999999999858e+01,2.363106545302309485e+02,1.278576550737158790e+01,1.278576550737158812e-01,4.200000000000000000e+02,5.370021513096066498e-03,1.645922718430755584e+18
6.400000000000000000e+01,2.360362043251537045e+02,1.260576038964641121e+01,1.260576038964641155e-01,4.200000000000000000e+02,5.294419363651492461e-03,1.624637350025037312e+18
6.409999999999999432e+01,2.357617626687739403e+02,1.242808997069641208e+01,1.242808997069641264e-01,4.200000000000000000e+02,5.219797787692492808e-03,1.603603614427614208e+18
6.420000000000000284e+01,2.354873295606922738e+02,1.225272655638268837e+01,1.225272655638268843e-01,4.200000000000000000e+02,5.146145153680728272e-03,1.582818816150562816e+18
6.429999999999999716e+01,2.352129050005092381e+02,1.207964275040870739e+01,1.207964275040870755e-01,4.200000000000000000e+02,5.073449955171656887e-03,1.562280285592017408e+18
6.440000000000000568e+01,2.349384889878255649e+02,1.190881145144651576e+01,1.190881145144651598e-01,4.200000000000000000e+02,5.001700809607535943e-03,1.541985378816225280e+18
6.450000000000000000e+01,2.346640815222418723e+02,1.174020585028702790e+01,1.174020585028702768e-01,4.200000000000000000e+02,4.930886457120551257e-03,1.521931477335172352e+18
6.459999999999999432e+01,2.343896826033588354e+02,1.157379942701511055e+01,1.157379942701511066e-01,4.200000000000000000e+02,4.860995759346346118e-03,1.502115987891872000e+18
6.470000000000000284e+01,2.341152922307771860e+02,1.140956594820867132e+01,1.140956594820867198e-01,4.200000000000000000e+02,4.792017698247641108e-03,1.482536342245238272e+18
6.479999999999999716e+01,2.338409104040976558e+02,1.124747946416178657e+01,1.124747946416178590e-01,4.200000000000000000e+02,4.723941374947950023e-03,1.463189996956559872e+18
6.490000000000000568e+01,2.335665371229210336e+02,1.108751430613176581e+01,1.108751430613176547e-01,4.200000000000000000e+02,4.656756008575341568e-03,1.444074433177567232e+18
6.500000000000000000e+01,2.332921723868480797e+02,1.092964508360964615e+01,1.092964508360964593e-01,4.200000000000000000e+02,4.590450935116050825e-03,1.425187156440051712e+18
6.509999999999999432e+01,2.330178161954796110e+02,1.077384668161453263e+01,1.077384668161453229e-01,4.200000000000000000e+02,4.525015606278103529e-03,1.406525696447094784e+18
6.520000000000000284e+01,2.327434685484164447e+02,1.062009425801089257e+01,1.062009425801089257e-01,4.200000000000000000e+02,4.460439588364574146e-03,1.388087606865806592e+18
6.529999999999999716e+01,2.324691294452595116e+02,1.046836324084925174e+01,1.046836324084925163e-01,4.200000000000000000e+02,4.396712561156685024e-03,1.369870465121648384e+18
6.540000000000000568e+01,2.321947988856096003e+02,1.031862932572957270e+01,1.031862932572957248e-01,4.200000000000000000e+02,4.333824316806420517e-03,1.351871872194254848e+18
6.550000000000000000e+01,2.319204768690676701e+02,1.017086847318782183e+01,1.017086847318782183e-01,4.200000000000000000e+02,4.271764758738885032e-03,1.334089452414832128e+18
6.559999999999999432e+01,2.316461633952346801e+02,1.002505690610472655e+01,1.002505690610472622e-01,4.200000000000000000e+02,4.210523900563984366e-03,1.316520853265023488e+18
6.570000000000000284e+01,2.313718584637115896e+02,9.881171107137268095e+00,9.881171107137268206e-02,4.200000000000000000e+02,4.150091864997652348e-03,1.299163745177315072e+18
